price,type_bien,nombre_chambres,nombre_sdb,superficie,category,area,city
16500000.0,terrains,0.0,0.0,150.0,vente,keur_massar,keur_massar
400000.0,appartements,2.0,2.0,150.0,location,cité_keur_gorgui,dakar
700000.0,appartements,4.0,3.0,200.0,location,mermoz-sacré_coeur,dakar
1200000.0,appartements_meublés,4.0,4.0,150.0,location,mermoz-sacré_coeur,dakar
2000000.0,appartements,3.0,3.0,241.0,location,almadies,dakar
2000000.0,appartements,3.0,3.0,170.0,location,mermoz,dakar
260000000.0,villas,6.0,4.0,325.0,vente,yoff,dakar
75000.0,chambres,1.0,1.0,1.0,location,grand_yoff,dakar
800000.0,appartements,3.0,3.0,230.0,location,amitié,dakar
360000.0,appartements,3.0,1.0,90.0,location,mamelles,dakar
250000000.0,terrains,0.0,0.0,150.0,vente,medina,dakar
650.0,appartements,4.0,3.0,200.0,location,almadies,dakar
500000.0,bureaux_&_commerces,0.0,0.0,40.0,location,ngor,dakar
450000000.0,villas,5.0,8.0,1000.0,vente,almadies,dakar
300000.0,appartements,3.0,2.0,130.0,location,yoff,dakar
85000000.0,appartements,3.0,3.0,180.0,vente,mariste,dakar
200000.0,appartements,2.0,1.0,2.0,location,medina,dakar
2000000.0,appartements,6.0,6.0,310.0,location,point_e,dakar
500000000.0,villas,7.0,5.0,300.0,vente,sicap_liberté,dakar
300000.0,appartements,3.0,3.0,100.0,location,ouakam,dakar
350000.0,appartements,3.0,2.0,100.0,location,mamelles,dakar
1.0,appartements,2.0,2.0,1.0,location,hann_maristes,dakar
850000.0,villas,6.0,5.0,170.0,location,sacré-cœur,dakar
80000.0,appartements,2.0,1.0,2.0,location,ouakam,dakar
1000000.0,bureaux_&_commerces,0.0,0.0,110.0,location,sicap_liberté,dakar
550000.0,appartements,3.0,4.0,170.0,location,corniche,dakar
450000.0,villas,4.0,3.0,170.0,location,mamelles,dakar
3500000.0,appartements,5.0,3.0,5.0,location,fann,dakar
300000.0,appartements,2.0,2.0,170.0,location,ngaparou,thiès
1200000.0,villas,6.0,5.0,380.0,location,mamelles,dakar
800000.0,villas,5.0,5.0,160.0,location,yoff,dakar
3000000.0,villas,4.0,5.0,400.0,location,fann,dakar
2200000.0,villas,6.0,6.0,250.0,location,fann,dakar
180000.0,appartements,1.0,1.0,1.0,location,medina,dakar
300000.0,appartements,2.0,2.0,170.0,location,liberte_6,dakar
40000000.0,villas,6.0,4.0,225.0,vente,lac_rose,lac_rose
400000.0,appartements,3.0,3.0,3.0,location,fass,dakar
350000.0,appartements,3.0,1.0,3.0,location,mermoz-sacré_coeur,dakar
1000000.0,villas,6.0,5.0,250.0,location,diamniadio,diamniadio
800000.0,appartements,3.0,4.0,150.0,location,mermoz-sacré_coeur,dakar
800000.0,bureaux_&_commerces,0.0,0.0,300.0,location,fann,dakar
1399500000.0,villas,4.0,3.0,1000.0,vente,almadies,dakar
3500000.0,villas,5.0,5.0,500.0,location,fann,dakar
32000000.0,villas,3.0,3.0,250.0,vente,parcelle_assainies,dakar
700000.0,appartements,4.0,3.0,120.0,location,mermoz-sacré_coeur,dakar
2000000.0,appartements,3.0,3.0,170.0,location,fenêtre_mermoz,dakar
250000.0,appartements,2.0,2.0,170.0,location,sicap_foire,dakar
15000.0,appartements,3.0,2.0,100.0,location,almadies,dakar
225000.0,appartements,2.0,2.0,2.0,location,mamelles,dakar
800000.0,appartements_meublés,3.0,3.0,80.0,location,point_e,dakar
550000.0,appartements,3.0,2.0,170.0,location,cité_keur_gorgui,dakar
850000.0,appartements,3.0,3.0,170.0,location,ouakam,dakar
6000000.0,villas,4.0,6.0,514.0,location,fann,dakar
1200000.0,villas,6.0,6.0,200.0,location,mamelles,dakar
650000.0,appartements,3.0,4.0,170.0,location,vdn,dakar
449500000.0,villas,4.0,4.0,690.0,vente,saly,saly
1800000.0,villas,5.0,3.0,250.0,location,nguering,thiès
700000.0,appartements,3.0,3.0,170.0,location,mamelles,dakar
300000.0,appartements,2.0,3.0,140.0,location,almadies,dakar
500000.0,appartements_meublés,2.0,1.0,56.0,location,ouakam,dakar
1450000.0,appartements,4.0,3.0,4.0,location,dakar_plateau,dakar
1700000.0,appartements,2.0,3.0,170.0,location,almadies,dakar
2500000.0,villas,4.0,5.0,310.0,location,plateau,dakar
2500000.0,appartements,5.0,4.0,430.0,location,almadies,dakar
180000.0,appartements,3.0,2.0,3.0,location,almadies,dakar
3000000.0,villas,4.0,5.0,320.0,location,fann,dakar
1300000.0,appartements,3.0,3.0,170.0,location,sacré-cœur,dakar
1600000.0,villas,4.0,4.0,285.0,location,mamelles,dakar
1000000.0,appartements,4.0,3.0,4.0,location,dakar_plateau,dakar
350000.0,appartements,2.0,3.0,120.0,location,ouakam,dakar
100000000.0,terrains,0.0,0.0,200.0,vente,mariste,dakar
2500000.0,villas,8.0,6.0,500.0,location,almadies,dakar
280000.0,appartements,1.0,3.0,70.0,location,liberte_6_extension,dakar
700000.0,villas,8.0,5.0,200.0,location,mbao,dakar
1300000.0,appartements,4.0,2.0,100.0,location,point_e,dakar
284000000.0,villas,7.0,5.0,300.0,vente,ouest_foire,dakar
300000.0,appartements,3.0,3.0,170.0,location,sicap_foire,dakar
350000.0,appartements,1.0,1.0,170.0,location,almadies,dakar
12000000.0,terrains,0.0,0.0,100.0,vente,toubab_dialao,toubab_dialao
350000.0,appartements,2.0,2.0,150.0,location,mamelles,dakar
1000000.0,appartements,1.0,3.0,170.0,location,almadies,dakar
750000.0,villas,4.0,3.0,170.0,location,virage,dakar
300000.0,appartements,1.0,1.0,170.0,location,almadies,dakar
300000.0,appartements,2.0,2.0,170.0,location,grand-yoff,dakar
800000.0,appartements,4.0,2.0,123.0,location,point_e,dakar
125000.0,chambres,1.0,1.0,45.0,location,sicap_liberté,dakar
1500000.0,appartements,3.0,3.0,160.0,location,fann,dakar
180000.0,appartements,1.0,1.0,1.0,location,dakar_plateau,dakar
500000.0,appartements,2.0,3.0,100.0,location,almadies,dakar
45000000.0,villas,4.0,4.0,250.0,vente,malikounda,dakar
280000.0,appartements,2.0,1.0,70.0,location,sipres,dakar
1200000.0,villas,4.0,2.0,250.0,location,almadies,dakar
1100000.0,appartements,3.0,4.0,175.0,location,ngor,dakar
18000000.0,terrains,0.0,0.0,100.0,vente,almadies_2,dakar
1400000.0,appartements,4.0,3.0,400.0,location,mamelles,dakar
350000.0,appartements,4.0,2.0,110.0,location,mariste,dakar
310000.0,appartements,2.0,2.0,170.0,location,liberte_6_extension,dakar
2300000.0,villas,5.0,5.0,250.0,location,fann,dakar
225000.0,appartements,3.0,3.0,95.0,location,sicap_liberté,dakar
250000.0,appartements,3.0,3.0,170.0,location,hann_maristes,dakar
414400.0,appartements,2.0,2.0,95.0,location,yoff,dakar
650000.0,appartements,4.0,3.0,4.0,location,mermoz-sacré_coeur,dakar
350000.0,appartements,2.0,2.0,170.0,location,cité_keur_gorgui,dakar
400000.0,appartements_meublés,2.0,2.0,150.0,location,damel,dakar
110000.0,chambres,1.0,1.0,13.0,location,sicap_liberté,dakar
250000.0,appartements,2.0,2.0,127.0,location,yoff,dakar
550000.0,appartements,4.0,3.0,4.0,location,mamelles,dakar
300000.0,appartements,2.0,2.0,100.0,location,ngor,dakar
1500000.0,villas,4.0,6.0,280.0,location,point_e,dakar
1200000.0,appartements_meublés,4.0,4.0,180.0,location,mermoz-sacré_coeur,dakar
300000.0,appartements,4.0,2.0,100.0,location,damel,dakar
175000.0,appartements,1.0,1.0,65.0,location,sicap_liberté,dakar
1350000.0,appartements,4.0,3.0,190.0,location,mermoz-sacré_coeur,dakar
1300000.0,appartements,3.0,4.0,288.0,location,almadies,dakar
500000.0,appartements,3.0,3.0,170.0,location,bel_air,dakar
500000.0,appartements,3.0,3.0,170.0,location,mamelles,dakar
260.0,appartements,3.0,3.0,140.0,location,sicap_foire,dakar
30000.0,appartements_meublés,4.0,2.0,100.0,location,sicap_liberté,dakar
800000.0,appartements,4.0,3.0,140.0,location,mermoz-sacré_coeur,dakar
500000.0,appartements,4.0,3.0,170.0,location,mamelles,dakar
20000000.0,terrains,0.0,0.0,150.0,vente,keur_massar,keur_massar
569800.0,appartements,3.0,4.0,150.0,location,almadies,dakar
250000.0,appartements,3.0,2.0,1.0,location,mariste,dakar
195000.0,appartements,2.0,1.0,80.0,location,ngor,dakar
800000.0,appartements,5.0,4.0,240.0,location,fann,dakar
135000000.0,appartements,3.0,3.0,8.0,vente,mamelles,dakar
700000.0,appartements,6.0,6.0,100.0,location,fann,dakar
600000.0,appartements,3.0,3.0,170.0,location,amitié,dakar
100000.0,chambres,1.0,1.0,43.0,location,yoff,dakar
30000.0,appartements,1.0,1.0,170.0,location,sacré-cœur,dakar
350000.0,bureaux_&_commerces,0.0,0.0,70.0,location,almadies,dakar
28000000.0,terrains,0.0,0.0,100.0,vente,almadies,dakar
500000.0,appartements,2.0,1.0,100.0,location,mermoz-sacré_coeur,dakar
1300000.0,appartements,3.0,4.0,238.0,location,point_e,dakar
500000.0,appartements,2.0,2.0,100.0,location,mariste,dakar
180000.0,appartements,1.0,3.0,170.0,location,fass,dakar
1300000.0,appartements,4.0,4.0,145.0,location,almadies,dakar
1700000.0,appartements,3.0,3.0,200.0,location,fann,dakar
350000.0,appartements,2.0,2.0,170.0,location,sicap_foire,dakar
25000.0,appartements_meublés,2.0,2.0,145.0,location,almadies,dakar
2800000.0,villas,6.0,3.0,250.0,location,plateau,dakar
550000.0,villas,3.0,2.0,260.0,location,mamelles,dakar
200000.0,appartements,3.0,3.0,170.0,location,almadies_2,dakar
50000000.0,villas,4.0,2.0,150.0,vente,rufisque,rufisque
1500000.0,appartements,3.0,4.0,170.0,location,ngor,dakar
160000.0,appartements,1.0,1.0,50.0,location,fass,dakar
1250000.0,villas,4.0,5.0,170.0,location,almadies,dakar
2500000.0,appartements,5.0,4.0,410.0,location,almadies,dakar
330000.0,appartements,2.0,3.0,170.0,location,ouakam,dakar
275000.0,appartements,2.0,1.0,2.0,location,fass,dakar
350000.0,appartements,3.0,3.0,150.0,location,mermoz-sacré_coeur,dakar
425000.0,appartements,4.0,3.0,100.0,location,sicap_liberté,dakar
325000.0,appartements,2.0,2.0,170.0,location,patte_d‘oie,dakar
400000.0,appartements,3.0,3.0,150.0,location,vdn,dakar
110000000.0,villas,4.0,2.0,300.0,vente,saly,saly
40000.0,appartements_meublés,3.0,1.0,90.0,location,ouest_foire,dakar
325000.0,appartements,2.0,2.0,170.0,location,sacré-cœur,dakar
50000000.0,fermes_&_vergers,10000.0,10000.0,100.0,vente,thies,thies
700000.0,appartements,4.0,4.0,4.0,location,mermoz-sacré_coeur,dakar
400000.0,bureaux_&_commerces,0.0,0.0,95.0,location,almadies,dakar
350000.0,bureaux_&_commerces,0.0,0.0,45.0,location,mermoz-sacré_coeur,dakar
350000.0,appartements,3.0,1.0,90.0,location,yoff,dakar
2200000.0,villas,8.0,8.0,250.0,location,mermoz-sacré_coeur,dakar
225000.0,appartements,2.0,2.0,65.0,location,ouest_foire,dakar
35000.0,appartements_meublés,3.0,1.0,70.0,location,almadies,dakar
350000.0,appartements,3.0,3.0,170.0,location,liberte_3,dakar
1500000.0,appartements,3.0,4.0,300.0,location,mamelles,dakar
150000000.0,villas,4.0,2.0,220.0,vente,point_e,dakar
2000000.0,appartements,3.0,3.0,100.0,vente,toubab_dialao,toubab_dialao
70000.0,chambres,1.0,1.0,1.0,location,ouest_foire,dakar
550000000.0,villas,9.0,8.0,369.0,vente,mermoz-sacré_coeur,dakar
2000000.0,villas,5.0,5.0,1000.0,location,almadies,dakar
95000.0,appartements,2.0,1.0,35.0,location,rufisque,rufisque
2000000.0,appartements,3.0,4.0,170.0,location,fann,dakar
750000.0,appartements,3.0,3.0,164.0,location,mamelles,dakar
1000000.0,villas,4.0,4.0,1000.0,location,mamelles,dakar
170000000.0,villas,4.0,4.0,250.0,vente,sicap_liberté,dakar
1500000.0,appartements,4.0,4.0,150.0,location,point_e,dakar
130000.0,appartements,2.0,3.0,170.0,location,tivaouane_peulh,dakar
350000.0,appartements,2.0,2.0,2.0,location,almadies,dakar
950000.0,appartements,3.0,3.0,200.0,location,liberte_6,dakar
375000.0,appartements,4.0,2.0,4.0,location,mamelles,dakar
850000.0,appartements,3.0,3.0,150.0,location,point_e,dakar
40000000.0,appartements,4.0,2.0,100.0,vente,mariste,dakar
270000.0,appartements,1.0,2.0,170.0,location,ouest_foire,dakar
1350000.0,appartements,3.0,3.0,170.0,location,almadies,dakar
1700000.0,appartements,5.0,4.0,12.0,location,ouakam,dakar
362600.0,appartements,2.0,2.0,90.0,location,almadies,dakar
1500000000.0,terrains,0.0,0.0,1000.0,vente,almadies,dakar
518000.0,appartements,4.0,3.0,150.0,location,almadies,dakar
330000000.0,fermes_&_vergers,65000.0,65000.0,100.0,vente,thies,thies
850000.0,appartements,3.0,3.0,153.0,location,point_e,dakar
2500000.0,appartements_meublés,4.0,5.0,218.0,location,yoff,dakar
400000.0,appartements,3.0,3.0,12.0,location,point_e,dakar
500000.0,appartements,1.0,1.0,100.0,location,mermoz,dakar
2000000.0,villas,4.0,4.0,304.0,location,almadies,dakar
1000000.0,bureaux_&_commerces,0.0,0.0,140.0,location,sicap_liberté,dakar
100000.0,chambres,4.0,2.0,100.0,location,gueule_tapée,dakar
250000000.0,terrains,0.0,0.0,100.0,vente,mariste,dakar
450000.0,appartements,3.0,3.0,170.0,location,sacré-cœur,dakar
750000.0,villas,5.0,6.0,170.0,location,almadies,dakar
450000.0,appartements,3.0,3.0,168.0,location,almadies,dakar
2500000.0,appartements,3.0,3.0,170.0,location,fenêtre_mermoz,dakar
1500000.0,appartements_meublés,3.0,3.0,120.0,location,fann,dakar
2250000.0,appartements,5.0,5.0,310.0,location,almadies,dakar
600000.0,appartements,3.0,3.0,100.0,location,sipres,dakar
600000.0,bureaux_&_commerces,0.0,0.0,95.0,location,sacré-coeur,dakar
500000.0,appartements,2.0,2.0,100.0,location,almadies,dakar
900000.0,appartements,2.0,2.0,170.0,location,mermoz,dakar
800000.0,appartements,4.0,4.0,12.0,location,mermoz-sacré_coeur,dakar
350000.0,appartements,2.0,1.0,90.0,location,sipres,dakar
13000000.0,terrains,0.0,0.0,100.0,vente,rufisque,rufisque
1100000.0,appartements,3.0,3.0,170.0,location,plateau,dakar
170000.0,appartements,3.0,2.0,3.0,location,keur_massar,keur_massar
1400000.0,villas,4.0,5.0,312.0,location,almadies,dakar
250000.0,appartements,2.0,2.0,170.0,location,parcelles_assainies,dakar
26000000.0,terrains_agricoles,0.0,0.0,100.0,vente,thies,thies
22000.0,appartements_meublés,1.0,1.0,1.0,location,mermoz-sacré_coeur,dakar
600000.0,appartements,2.0,2.0,100.0,location,mamelles,dakar
1500000.0,appartements,3.0,3.0,150.0,location,ouakam,dakar
30000.0,appartements_meublés,3.0,1.0,56.0,location,almadies,dakar
350000.0,chambres,1.0,1.0,1.0,location,almadies,dakar
460000000.0,villas,9.0,8.0,200.0,vente,mamelles,dakar
1500000.0,appartements,3.0,2.0,170.0,location,almadies,dakar
550000.0,appartements,3.0,3.0,170.0,location,mamelles,dakar
125000.0,appartements,2.0,2.0,170.0,location,diamniadio,dakar
550000.0,appartements,4.0,3.0,180.0,location,damel,dakar
1600000.0,villas,6.0,5.0,800.0,location,almadies,dakar
1000000.0,villas,4.0,4.0,300.0,location,ngor,dakar
700000.0,appartements,4.0,3.0,110.0,location,almadies,dakar
1000000.0,appartements,6.0,4.0,250.0,location,almadies,dakar
900000.0,appartements_meublés,3.0,2.0,3.0,location,almadies,dakar
380000.0,appartements,3.0,2.0,3.0,location,fass,dakar
1800000.0,appartements_meublés,4.0,2.0,150.0,location,ouakam,dakar
550000.0,appartements,4.0,3.0,136.0,location,yoff,dakar
1300000.0,appartements,3.0,3.0,170.0,location,almadies,dakar
683000000.0,villas,5.0,5.0,500.0,vente,yoff,dakar
800000.0,appartements,3.0,3.0,170.0,location,mermoz,dakar
130000000.0,villas,7.0,2.0,300.0,vente,hlm,dakar
300000.0,appartements,2.0,2.0,170.0,location,hann_maristes,dakar
60000.0,appartements_meublés,4.0,1.0,120.0,location,mermoz-sacré_coeur,dakar
500000.0,appartements,3.0,3.0,100.0,location,almadies,dakar
425000.0,appartements,4.0,3.0,4.0,location,cambérène,dakar
200000.0,appartements,3.0,2.0,90.0,location,sacré-coeur,dakar
900000.0,appartements,3.0,2.0,170.0,location,almadies,dakar
400000.0,appartements,4.0,2.0,4.0,location,yoff,dakar
3300000.0,villas,4.0,6.0,260.0,location,fann,dakar
900000.0,villas,6.0,6.0,200.0,location,mariste,dakar
600000.0,appartements_meublés,2.0,2.0,168.0,location,almadies,dakar
550000.0,appartements,3.0,4.0,170.0,location,amitié,dakar
38000000.0,terrains,0.0,0.0,100.0,vente,mbao,dakar
750000.0,appartements_meublés,2.0,2.0,2.0,location,almadies,dakar
30000.0,appartements_meublés,2.0,1.0,67.0,location,yoff,dakar
550000.0,appartements,2.0,3.0,110.0,location,vdn,dakar
500000.0,appartements,3.0,3.0,3.0,location,mamelles,dakar
350000.0,appartements,2.0,3.0,152.0,location,almadies,dakar
170000.0,appartements,2.0,1.0,2.0,location,ouakam,dakar
1800000.0,appartements,3.0,3.0,170.0,location,mermoz,dakar
250000.0,appartements,4.0,2.0,100.0,vente,sacré-coeur,dakar
1800000.0,appartements_meublés,4.0,4.0,130.0,location,ouakam,dakar
32000000.0,terrains,0.0,0.0,100.0,vente,almadies_2,dakar
300000.0,appartements,2.0,2.0,160.0,location,almadies,dakar
800000.0,appartements,3.0,3.0,200.0,location,almadies,dakar
470000.0,appartements,2.0,3.0,120.0,location,vdn,dakar
2800000.0,bureaux_&_commerces,0.0,0.0,230.0,location,mermoz-sacré_coeur,dakar
1500000.0,villas,4.0,4.0,170.0,location,mamelles,dakar
300000.0,appartements,2.0,3.0,170.0,location,yoff,dakar
600000.0,appartements,2.0,2.0,100.0,location,mermoz-sacré_coeur,dakar
800000.0,appartements,3.0,4.0,150.0,location,mamelles,dakar
1800000.0,villas,4.0,2.0,500.0,location,mermoz-sacré_coeur,dakar
1599500.0,appartements,6.0,5.0,2397.0,vente,fann,dakar
